fid0725,regionname,const230_h,round,respno,urb,r4,central,male,eth_akan,eth_ewe,eth_ga,eth_dagomba,eth_other,vote_npp_pres,vote_ndc_pres,economy_oneyear,poverty,unfair,trustown,trustother,gov_sentus,responsself,akan_5km_l_p,ewe_5km_l_p,akan_30km_l_p,ewe_30km_l_p,dev_factor2,h_30rad_e,popdens5x5
5149,NORTHERN,GUSHIEGU,ROUND4,GHA1053,0,1,0,1,0,0,0,1,0,0,1,3,-1.122426,0,,,0,,0.0783939,0,0.0784725,0.0005966,-1.135811,0.364175,16.14758
3060,WESTERN,PRESTA-HUNIVALLEY,ROUND3,GHA1054,0,0,0,0,1,0,0,0,0,1,0,,-0.7241102,1,0,0,1,0,0.677103,0.102397,0.8094878,0.0615726,0.3137759,0.0290506,77.01974
5149,NORTHERN,GUSHIEGU,ROUND4,GHA1054,0,1,0,0,0,0,0,1,0,0,1,4,-1.122426,0,,,1,,0.0783939,0,0.0784725,0.0005966,-1.135811,0.364175,16.14758
3060,WESTERN,PRESTA-HUNIVALLEY,ROUND3,GHA1055,0,0,0,1,1,0,0,0,0,1,0,4,1.684909,0,0,0,1,1,0.677103,0.102397,0.8094878,0.0615726,0.3137759,0.0290506,77.01974
5149,NORTHERN,GUSHIEGU,ROUND4,GHA1055,0,1,0,1,0,0,0,1,0,1,0,4,0.601136,0,,,0,,0.0783939,0,0.0784725,0.0005966,-1.135811,0.364175,16.14758
3060,WESTERN,PRESTA-HUNIVALLEY,ROUND3,GHA1056,0,0,0,0,1,0,0,0,0,1,0,4,1.684909,0,0,0,1,1,0.677103,0.102397,0.8094878,0.0615726,0.3137759,0.0290506,77.01974
5149,NORTHERN,GUSHIEGU,ROUND4,GHA1056,0,1,0,0,0,0,0,1,0,1,0,4,-0.5919405,0,,,1,,0.0783939,0,0.0784725,0.0005966,-1.135811,0.364175,16.14758
4364,NORTHERN,SAVELGU,ROUND4,GHA1057,0,1,0,1,0,0,0,1,0,0,0,4,0.5822334,0,,,1,,0.126854,0,0.0773327,0.0096687,-1.122385,0.0334808,159.6507
7787,WESTERN,AOWIN,ROUND3,GHA1057,0,0,0,0,1,0,0,0,0,0,0,2,1.068272,1,0,0,1,0,0.5241137,0.1718539,0.6569877,0.0659909,-1.090266,0.0352614,51.19287
4364,NORTHERN,SAVELGU,ROUND4,GHA1058,0,1,0,0,0,0,0,1,0,0,1,3,1.253037,1,,,1,,0.126854,0,0.0773327,0.0096687,-1.122385,0.0334808,159.6507
7787,WESTERN,AOWIN,ROUND3,GHA1058,0,0,0,1,1,0,0,0,0,1,0,4,-0.6900959,0,0,1,1,1,0.5241137,0.1718539,0.6569877,0.0659909,-1.090266,0.0352614,51.19287
7787,WESTERN,AOWIN,ROUND3,GHA1059,0,0,0,0,1,0,0,0,0,1,0,1,1.684909,0,1,1,1,1,0.5241137,0.1718539,0.6569877,0.0659909,-1.090266,0.0352614,51.19287
4364,NORTHERN,SAVELGU,ROUND4,GHA1059,0,1,0,1,0,0,0,1,0,0,1,2,1.197938,1,,,1,,0.126854,0,0.0773327,0.0096687,-1.122385,0.0334808,159.6507
4364,NORTHERN,SAVELGU,ROUND4,GHA1060,0,1,0,0,0,0,0,1,0,1,0,4,1.197938,0,,,1,,0.126854,0,0.0773327,0.0096687,-1.122385,0.0334808,159.6507
7787,WESTERN,AOWIN,ROUND3,GHA1060,0,0,0,1,0,0,1,0,0,1,0,4,-1.283315,0,1,0,1,1,0.5241137,0.1718539,0.6569877,0.0659909,-1.090266,0.0352614,51.19287
4364,NORTHERN,SAVELGU,ROUND4,GHA1061,0,1,0,1,0,0,0,1,0,0,0,1,1.197938,1,,,1,,0.126854,0,0.0773327,0.0096687,-1.122385,0.0334808,159.6507
7787,WESTERN,AOWIN,ROUND3,GHA1061,0,0,0,0,1,0,0,0,0,0,1,2,0.4819643,1,0,0,1,0,0.5241137,0.1718539,0.6569877,0.0659909,-1.090266,0.0352614,51.19287
4364,NORTHERN,SAVELGU,ROUND4,GHA1062,0,1,0,0,0,0,0,1,0,0,1,4,-0.5919405,0,,,1,,0.126854,0,0.0773327,0.0096687,-1.122385,0.0334808,159.6507
7787,WESTERN,AOWIN,ROUND3,GHA1062,0,0,0,1,1,0,0,0,0,1,0,1,0.4750524,0,0,0,1,0,0.5241137,0.1718539,0.6569877,0.0659909,-1.090266,0.0352614,51.19287
4364,NORTHERN,SAVELGU,ROUND4,GHA1063,0,1,0,1,0,0,0,1,0,1,0,3,0.637333,1,,,1,,0.126854,0,0.0773327,0.0096687,-1.122385,0.0334808,159.6507
7787,WESTERN,AOWIN,ROUND3,GHA1063,0,0,0,0,1,0,0,0,0,1,0,4,1.684909,0,1,1,1,1,0.5241137,0.1718539,0.6569877,0.0659909,-1.090266,0.0352614,51.19287
4364,NORTHERN,SAVELGU,ROUND4,GHA1064,0,1,0,0,0,0,0,1,0,0,1,4,1.849839,1,,,1,,0.126854,0,0.0773327,0.0096687,-1.122385,0.0334808,159.6507
7787,WESTERN,AOWIN,ROUND3,GHA1064,0,0,0,1,1,0,0,0,0,0,1,1,-0.1112553,1,0,0,1,1,0.5241137,0.1718539,0.6569877,0.0659909,-1.090266,0.0352614,51.19287
3066,WESTERN,AOWIN,ROUND3,GHA1065,0,0,0,0,1,0,0,0,0,1,0,4,-1.283315,1,0,1,1,1,0.7661719,0.0600124,0.8828768,0.025892,-1.099451,0.0507705,23.61862
4777,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1065,0,1,0,1,0,0,0,0,1,1,0,4,-0.0145682,0,,,1,,0.0621506,0.0355412,0.0948145,0.0130448,-0.9370039,0.165594,874.7401
3066,WESTERN,AOWIN,ROUND3,GHA1066,0,0,0,1,1,0,0,0,0,1,0,4,1.684909,1,0,0,1,0,0.7661719,0.0600124,0.8828768,0.025892,-1.099451,0.0507705,23.61862
4777,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1066,0,1,0,0,0,0,0,1,0,0,1,3,1.849839,1,,,1,,0.0621506,0.0355412,0.0948145,0.0130448,-0.9370039,0.165594,874.7401
3066,WESTERN,AOWIN,ROUND3,GHA1067,0,0,0,1,0,0,0,0,1,0,0,2,1.098601,1,1,0,0,1,0.7661719,0.0600124,0.8828768,0.025892,-1.099451,0.0507705,23.61862
4777,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1067,0,1,0,1,0,0,0,1,0,0,0,5,-0.5256245,0,,,1,,0.0621506,0.0355412,0.0948145,0.0130448,-0.9370039,0.165594,874.7401
3066,WESTERN,AOWIN,ROUND3,GHA1068,0,0,0,1,0,0,0,0,1,1,0,4,1.098601,0,1,1,1,1,0.7661719,0.0600124,0.8828768,0.025892,-1.099451,0.0507705,23.61862
4777,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1068,0,1,0,0,0,0,0,1,0,1,0,1,-0.0145682,1,,,0,,0.0621506,0.0355412,0.0948145,0.0130448,-0.9370039,0.165594,874.7401
3066,WESTERN,AOWIN,ROUND3,GHA1069,0,0,0,0,1,0,0,0,0,0,1,1,1.684909,1,0,0,1,1,0.7661719,0.0600124,0.8828768,0.025892,-1.099451,0.0507705,23.61862
4777,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1069,0,1,0,1,0,0,0,1,0,0,1,4,0.5822334,1,,,1,,0.0621506,0.0355412,0.0948145,0.0130448,-0.9370039,0.165594,874.7401
4777,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1070,0,1,0,0,0,0,0,1,0,0,0,2,1.849839,1,,,1,,0.0621506,0.0355412,0.0948145,0.0130448,-0.9370039,0.165594,874.7401
3066,WESTERN,AOWIN,ROUND3,GHA1070,0,0,0,1,1,0,0,0,0,1,0,3,1.684909,1,1,1,1,1,0.7661719,0.0600124,0.8828768,0.025892,-1.099451,0.0507705,23.61862
3066,WESTERN,AOWIN,ROUND3,GHA1071,0,0,0,0,0,0,0,0,1,0,0,2,1.684909,1,1,1,1,0,0.7661719,0.0600124,0.8828768,0.025892,-1.099451,0.0507705,23.61862
4777,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1071,0,1,0,1,0,0,0,1,0,0,1,1,1.253037,1,,,1,,0.0621506,0.0355412,0.0948145,0.0130448,-0.9370039,0.165594,874.7401
3066,WESTERN,AOWIN,ROUND3,GHA1072,0,0,0,0,0,0,0,0,1,1,0,2,0.4857464,1,0,1,1,1,0.7661719,0.0600124,0.8828768,0.025892,-1.099451,0.0507705,23.61862
4777,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1072,0,1,0,0,0,0,0,1,0,0,0,3,-0.0145682,1,,,0,,0.0621506,0.0355412,0.0948145,0.0130448,-0.9370039,0.165594,874.7401
2189,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1073,1,1,0,1,0,0,0,0,1,0,0,3,-0.5919405,0,,,0,,0.1154084,0.0186376,0.1133665,0.0175592,0.8620741,0.1239881,1039.767
2986,WESTERN,SEFWI-WIAWSO,ROUND3,GHA1073,0,0,0,1,1,0,0,0,0,0,1,2,1.098601,1,1,1,0,0,0.7564335,0.0217569,0.8081702,0.0343786,-0.1222343,0.0369755,149.7065
2189,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1074,1,1,0,0,0,0,0,0,1,0,0,4,0.0237637,0,,,1,,0.1154084,0.0186376,0.1133665,0.0175592,0.8620741,0.1239881,1039.767
2986,WESTERN,SEFWI-WIAWSO,ROUND3,GHA1074,0,0,0,0,1,0,0,0,0,0,0,2,-0.7241102,0,1,0,0,1,0.7564335,0.0217569,0.8081702,0.0343786,-0.1222343,0.0369755,149.7065
2189,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1075,1,1,0,1,0,0,0,0,1,1,0,3,-1.122426,1,,,1,,0.1154084,0.0186376,0.1133665,0.0175592,0.8620741,0.1239881,1039.767
2986,WESTERN,SEFWI-WIAWSO,ROUND3,GHA1075,0,0,0,0,1,0,0,0,0,0,0,2,0.4750524,0,0,0,1,1,0.7564335,0.0217569,0.8081702,0.0343786,-0.1222343,0.0369755,149.7065
2189,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1076,1,1,0,0,0,1,0,0,0,0,0,2,0.0237637,1,,,1,,0.1154084,0.0186376,0.1133665,0.0175592,0.8620741,0.1239881,1039.767
2986,WESTERN,SEFWI-WIAWSO,ROUND3,GHA1076,0,0,0,1,1,0,0,0,0,0,0,4,-1.283315,0,1,1,1,1,0.7564335,0.0217569,0.8081702,0.0343786,-0.1222343,0.0369755,149.7065
2189,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1077,1,1,0,1,0,0,0,0,1,0,0,4,-0.0145682,1,,,0,,0.1154084,0.0186376,0.1133665,0.0175592,0.8620741,0.1239881,1039.767
2986,WESTERN,SEFWI-WIAWSO,ROUND3,GHA1077,0,0,0,1,1,0,0,0,0,1,0,2,0.4857464,0,1,0,1,1,0.7564335,0.0217569,0.8081702,0.0343786,-0.1222343,0.0369755,149.7065
2189,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1078,1,1,0,0,0,0,0,0,1,1,0,5,-1.122426,,,,1,,0.1154084,0.0186376,0.1133665,0.0175592,0.8620741,0.1239881,1039.767
2986,WESTERN,SEFWI-WIAWSO,ROUND3,GHA1078,0,0,0,1,1,0,0,0,0,1,0,2,1.098601,1,1,1,1,0,0.7564335,0.0217569,0.8081702,0.0343786,-0.1222343,0.0369755,149.7065
2189,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1079,1,1,0,1,1,0,0,0,0,0,0,3,-0.0145682,1,,,0,,0.1154084,0.0186376,0.1133665,0.0175592,0.8620741,0.1239881,1039.767
2986,WESTERN,SEFWI-WIAWSO,ROUND3,GHA1079,0,0,0,1,1,0,0,0,0,0,0,2,-0.1112553,0,1,1,1,1,0.7564335,0.0217569,0.8081702,0.0343786,-0.1222343,0.0369755,149.7065
2986,WESTERN,SEFWI-WIAWSO,ROUND3,GHA1080,0,0,0,0,1,0,0,0,0,0,1,1,1.684909,1,1,1,1,,0.7564335,0.0217569,0.8081702,0.0343786,-0.1222343,0.0369755,149.7065
2189,NORTHERN,TAMALE CENTRAL,ROUND4,GHA1080,1,1,0,0,0,0,0,1,0,0,0,4,-1.122426,0,,,0,,0.1154084,0.0186376,0.1133665,0.0175592,0.8620741,0.1239881,1039.767
11618,NORTHERN,TAMALE NORTH,ROUND4,GHA1081,0,1,0,1,0,0,0,1,0,1,0,4,1.849839,1,,,1,,0.1165321,0.0238452,0.0895359,0.0115131,-0.6474887,0.0316657,205.7933
2963,WESTERN,JUABOSO,ROUND3,GHA1081,0,0,0,0,1,0,0,0,0,0,1,4,-1.283315,1,0,0,1,1,0.6544961,0.054465,0.7511395,0.0529721,-0.0892701,0.0300859,107.7704
2963,WESTERN,JUABOSO,ROUND3,GHA1082,0,0,0,1,1,0,0,0,0,0,0,4,-1.283315,0,1,1,0,1,0.6544961,0.054465,0.7511395,0.0529721,-0.0892701,0.0300859,107.7704
11618,NORTHERN,TAMALE NORTH,ROUND4,GHA1082,0,1,0,0,0,0,0,1,0,0,1,1,1.849839,0,,,0,,0.1165321,0.0238452,0.0895359,0.0115131,-0.6474887,0.0316657,205.7933
7872,WESTERN,MPOHOR WASSA,ROUND3,GHA1083,0,0,0,0,1,0,0,0,0,1,0,1,0.4750524,0,1,0,0,0,0.8058328,0.0247493,0.7055933,0.1071719,-1.104551,0.0606313,37.31394
11618,NORTHERN,TAMALE NORTH,ROUND4,GHA1083,0,1,0,1,0,0,0,1,0,0,0,4,-0.0145682,0,,,1,,0.1165321,0.0238452,0.0895359,0.0115131,-0.6474887,0.0316657,205.7933
7872,WESTERN,MPOHOR WASSA,ROUND3,GHA1084,0,0,0,1,1,0,0,0,0,1,0,2,-0.0841528,1,0,0,1,1,0.8058328,0.0247493,0.7055933,0.1071719,-1.104551,0.0606313,37.31394
11618,NORTHERN,TAMALE NORTH,ROUND4,GHA1084,0,1,0,0,0,0,0,1,0,0,1,5,-1.122426,1,,,1,,0.1165321,0.0238452,0.0895359,0.0115131,-0.6474887,0.0316657,205.7933
7872,WESTERN,MPOHOR WASSA,ROUND3,GHA1085,0,0,0,1,1,0,0,0,0,1,0,2,-0.7241102,0,0,0,1,1,0.8058328,0.0247493,0.7055933,0.1071719,-1.104551,0.0606313,37.31394
11618,NORTHERN,TAMALE NORTH,ROUND4,GHA1085,0,1,0,1,0,0,0,1,0,0,1,4,-1.122426,0,,,1,,0.1165321,0.0238452,0.0895359,0.0115131,-0.6474887,0.0316657,205.7933
7872,WESTERN,MPOHOR WASSA,ROUND3,GHA1086,0,0,0,0,1,0,0,0,0,0,0,1,1.684909,1,1,0,1,1,0.8058328,0.0247493,0.7055933,0.1071719,-1.104551,0.0606313,37.31394
11618,NORTHERN,TAMALE NORTH,ROUND4,GHA1086,0,1,0,0,0,0,0,1,0,1,0,2,0.5822334,0,,,0,,0.1165321,0.0238452,0.0895359,0.0115131,-0.6474887,0.0316657,205.7933
7872,WESTERN,MPOHOR WASSA,ROUND3,GHA1087,0,0,0,1,1,0,0,0,0,1,0,1,-0.1112553,0,1,1,1,1,0.8058328,0.0247493,0.7055933,0.1071719,-1.104551,0.0606313,37.31394
11618,NORTHERN,TAMALE NORTH,ROUND4,GHA1087,0,1,0,1,0,0,0,1,0,0,1,2,1.253037,1,,,1,,0.1165321,0.0238452,0.0895359,0.0115131,-0.6474887,0.0316657,205.7933
7872,WESTERN,MPOHOR WASSA,ROUND3,GHA1088,0,0,0,1,1,0,0,0,0,0,0,2,1.684909,0,1,,0,0,0.8058328,0.0247493,0.7055933,0.1071719,-1.104551,0.0606313,37.31394
11618,NORTHERN,TAMALE NORTH,ROUND4,GHA1088,0,1,0,0,0,0,0,1,0,0,0,5,1.849839,1,,,1,,0.1165321,0.0238452,0.0895359,0.0115131,-0.6474887,0.0316657,205.7933
11526,NORTHERN,YAGABA/KUBORI,ROUND4,GHA1089,0,1,0,1,0,0,0,0,1,1,0,1,1.272467,1,,,1,,0.0515385,0.1632482,0.0218498,0.0017447,-1.118069,0.0585034,23.89846
7872,WESTERN,MPOHOR WASSA,ROUND3,GHA1089,0,0,0,0,1,0,0,0,0,1,0,1,1.684909,1,1,0,0,0,0.8058328,0.0247493,0.7055933,0.1071719,-1.104551,0.0606313,37.31394
7872,WESTERN,MPOHOR WASSA,ROUND3,GHA1090,0,0,0,0,1,0,0,0,0,1,0,1,1.684909,1,0,0,1,1,0.8058328,0.0247493,0.7055933,0.1071719,-1.104551,0.0606313,37.31394
11526,NORTHERN,YAGABA/KUBORI,ROUND4,GHA1090,0,1,0,0,0,0,0,0,1,0,1,2,1.272467,1,,,0,,0.0515385,0.1632482,0.0218498,0.0017447,-1.118069,0.0585034,23.89846
2963,WESTERN,JUABOSO,ROUND3,GHA1091,0,0,0,1,1,0,0,0,0,1,0,2,1.684909,1,0,0,1,0,0.6544961,0.054465,0.7511395,0.0529721,-0.0892701,0.0300859,107.7704
11526,NORTHERN,YAGABA/KUBORI,ROUND4,GHA1091,0,1,0,1,0,0,0,0,1,1,0,2,0.675665,0,,,1,,0.0515385,0.1632482,0.0218498,0.0017447,-1.118069,0.0585034,23.89846
2963,WESTERN,JUABOSO,ROUND3,GHA1092,0,0,0,0,1,0,0,0,0,1,0,2,-0.1074731,1,0,1,1,1,0.6544961,0.054465,0.7511395,0.0529721,-0.0892701,0.0300859,107.7704
11526,NORTHERN,YAGABA/KUBORI,ROUND4,GHA1092,0,1,0,0,0,0,0,0,1,0,0,5,0.0048611,1,,,0,,0.0515385,0.1632482,0.0218498,0.0017447,-1.118069,0.0585034,23.89846
2963,WESTERN,JUABOSO,ROUND3,GHA1093,0,0,0,1,1,0,0,0,0,0,1,2,1.684909,1,1,0,1,1,0.6544961,0.054465,0.7511395,0.0529721,-0.0892701,0.0300859,107.7704
11526,NORTHERN,YAGABA/KUBORI,ROUND4,GHA1093,0,1,0,1,0,0,0,0,1,0,1,3,0.0237637,0,,,1,,0.0515385,0.1632482,0.0218498,0.0017447,-1.118069,0.0585034,23.89846
2963,WESTERN,JUABOSO,ROUND3,GHA1094,0,0,0,0,1,0,0,0,0,0,0,1,0.5053818,0,1,1,1,1,0.6544961,0.054465,0.7511395,0.0529721,-0.0892701,0.0300859,107.7704
11526,NORTHERN,YAGABA/KUBORI,ROUND4,GHA1094,0,1,0,0,0,0,0,0,1,1,0,2,1.197938,0,,,1,,0.0515385,0.1632482,0.0218498,0.0017447,-1.118069,0.0585034,23.89846
2963,WESTERN,JUABOSO,ROUND3,GHA1095,0,0,0,0,1,0,0,0,0,0,0,4,-1.283315,0,0,0,0,0,0.6544961,0.054465,0.7511395,0.0529721,-0.0892701,0.0300859,107.7704
11526,NORTHERN,YAGABA/KUBORI,ROUND4,GHA1095,0,1,0,1,0,0,0,0,1,0,0,4,0.601136,0,,,1,,0.0515385,0.1632482,0.0218498,0.0017447,-1.118069,0.0585034,23.89846
2963,WESTERN,JUABOSO,ROUND3,GHA1096,0,0,0,1,1,0,0,0,0,1,0,4,-1.283315,0,0,0,1,1,0.6544961,0.054465,0.7511395,0.0529721,-0.0892701,0.0300859,107.7704
11526,NORTHERN,YAGABA/KUBORI,ROUND4,GHA1096,0,1,0,0,0,0,0,0,1,1,0,4,0.675665,0,,,1,,0.0515385,0.1632482,0.0218498,0.0017447,-1.118069,0.0585034,23.89846
2225,NORTHERN,GAMBAGA,ROUND4,GHA1097,0,1,0,1,0,0,0,0,1,1,0,4,-1.122426,0,,,1,,0.0852262,0.0558444,0.0873909,0.0014814,-0.9240357,0.0918966,49.28082
2921,WESTERN,SEKONDI,ROUND3,GHA1097,1,0,0,0,1,0,0,0,0,1,0,4,0.4857464,0,1,0,1,1,0.7887554,0.0775956,0.8019294,0.0654763,1.590613,0.0042329,1274.942
2225,NORTHERN,GAMBAGA,ROUND4,GHA1098,0,1,0,0,0,0,0,0,1,0,1,4,-1.122426,0,,,1,,0.0852262,0.0558444,0.0873909,0.0014814,-0.9240357,0.0918966,49.28082
2921,WESTERN,SEKONDI,ROUND3,GHA1098,1,0,0,0,0,0,0,0,1,0,1,3,-0.7241102,0,0,0,1,1,0.7887554,0.0775956,0.8019294,0.0654763,1.590613,0.0042329,1274.942
2225,NORTHERN,GAMBAGA,ROUND4,GHA1099,0,1,0,1,0,0,0,0,1,1,0,4,-1.122426,0,,,1,,0.0852262,0.0558444,0.0873909,0.0014814,-0.9240357,0.0918966,49.28082
2921,WESTERN,SEKONDI,ROUND3,GHA1099,1,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,1,0,0,0,0.7887554,0.0775956,0.8019294,0.0654763,1.590613,0.0042329,1274.942
2225,NORTHERN,GAMBAGA,ROUND4,GHA1100,0,1,0,0,0,0,0,0,1,1,0,5,-1.122426,0,,,1,,0.0852262,0.0558444,0.0873909,0.0014814,-0.9240357,0.0918966,49.28082
2921,WESTERN,SEKONDI,ROUND3,GHA1100,1,0,0,0,1,0,0,0,0,0,1,2,-0.1074731,0,1,1,1,1,0.7887554,0.0775956,0.8019294,0.0654763,1.590613,0.0042329,1274.942
2225,NORTHERN,GAMBAGA,ROUND4,GHA1101,0,1,0,1,0,0,0,0,1,1,0,4,-0.5450537,1,,,0,,0.0852262,0.0558444,0.0873909,0.0014814,-0.9240357,0.0918966,49.28082
2921,WESTERN,SEKONDI,ROUND3,GHA1101,1,0,0,1,1,0,0,0,0,0,1,2,0.5053818,0,1,1,1,,0.7887554,0.0775956,0.8019294,0.0654763,1.590613,0.0042329,1274.942
2225,NORTHERN,GAMBAGA,ROUND4,GHA1102,0,1,0,0,0,0,0,0,1,0,0,3,1.197938,1,,,1,,0.0852262,0.0558444,0.0873909,0.0014814,-0.9240357,0.0918966,49.28082
2921,WESTERN,SEKONDI,ROUND3,GHA1102,1,0,0,1,0,0,0,0,1,1,0,3,-0.7241102,0,0,0,0,1,0.7887554,0.0775956,0.8019294,0.0654763,1.590613,0.0042329,1274.942
2225,NORTHERN,GAMBAGA,ROUND4,GHA1103,0,1,0,1,0,0,0,0,1,0,0,3,-0.0145682,1,,,0,,0.0852262,0.0558444,0.0873909,0.0014814,-0.9240357,0.0918966,49.28082
2921,WESTERN,SEKONDI,ROUND3,GHA1103,1,0,0,1,0,0,0,0,1,0,0,1,1.098601,1,0,0,0,,0.7887554,0.0775956,0.8019294,0.0654763,1.590613,0.0042329,1274.942
2225,NORTHERN,GAMBAGA,ROUND4,GHA1104,0,1,0,0,0,0,0,0,1,0,1,2,-0.5067218,1,,,0,,0.0852262,0.0558444,0.0873909,0.0014814,-0.9240357,0.0918966,49.28082
2921,WESTERN,SEKONDI,ROUND3,GHA1104,1,0,0,0,0,0,0,0,1,0,0,1,1.684909,0,0,0,0,0,0.7887554,0.0775956,0.8019294,0.0654763,1.590613,0.0042329,1274.942
2393,UPPER EAST,BUILSA NORTH,ROUND4,GHA1105,0,1,0,1,0,0,0,0,1,1,0,4,-1.122426,0,,,1,,0.021852,0.0018763,0.0186838,0.0016509,-0.1027556,0.283767,92.35686
3161,WESTERN,ELLEMBELLE,ROUND3,GHA1105,0,0,0,1,1,0,0,0,0,1,0,3,1.684909,1,1,0,1,,0.8692033,0.0161739,0.9364641,0.0207005,0.3679678,0.0412379,115.241
2393,UPPER EAST,BUILSA NORTH,ROUND4,GHA1106,0,1,0,0,0,0,0,0,1,1,0,4,1.849839,1,,,1,,0.021852,0.0018763,0.0186838,0.0016509,-0.1027556,0.283767,92.35686
3161,WESTERN,ELLEMBELLE,ROUND3,GHA1106,0,0,0,1,1,0,0,0,0,0,1,2,-0.7241102,0,0,0,1,0,0.8692033,0.0161739,0.9364641,0.0207005,0.3679678,0.0412379,115.241
2393,UPPER EAST,BUILSA NORTH,ROUND4,GHA1107,0,1,0,1,0,0,0,0,1,1,0,4,0.0706505,1,,,1,,0.021852,0.0018763,0.0186838,0.0016509,-0.1027556,0.283767,92.35686
3161,WESTERN,ELLEMBELLE,ROUND3,GHA1107,0,0,0,0,1,0,0,0,0,1,0,4,-0.7241102,1,1,0,0,1,0.8692033,0.0161739,0.9364641,0.0207005,0.3679678,0.0412379,115.241
2393,UPPER EAST,BUILSA NORTH,ROUND4,GHA1108,0,1,0,0,0,0,0,0,1,1,0,1,0.675665,0,,,1,,0.021852,0.0018763,0.0186838,0.0016509,-0.1027556,0.283767,92.35686
3161,WESTERN,ELLEMBELLE,ROUND3,GHA1108,0,0,0,1,0,0,0,0,1,0,0,2,-0.7241102,0,0,0,1,,0.8692033,0.0161739,0.9364641,0.0207005,0.3679678,0.0412379,115.241
3161,WESTERN,ELLEMBELLE,ROUND3,GHA1109,0,0,0,0,1,0,0,0,0,1,0,2,-0.7241102,0,0,0,1,1,0.8692033,0.0161739,0.9364641,0.0207005,0.3679678,0.0412379,115.241
2393,UPPER EAST,BUILSA NORTH,ROUND4,GHA1109,0,1,0,1,0,0,0,0,1,1,0,1,1.849839,0,,,0,,0.021852,0.0018763,0.0186838,0.0016509,-0.1027556,0.283767,92.35686
2393,UPPER EAST,BUILSA NORTH,ROUND4,GHA1110,0,1,0,0,0,0,0,0,1,1,0,4,-1.122426,1,,,1,,0.021852,0.0018763,0.0186838,0.0016509,-0.1027556,0.283767,92.35686
3161,WESTERN,ELLEMBELLE,ROUND3,GHA1110,0,0,0,0,1,0,0,0,0,0,0,4,-0.1112553,1,1,1,1,1,0.8692033,0.0161739,0.9364641,0.0207005,0.3679678,0.0412379,115.241
2393,UPPER EAST,BUILSA NORTH,ROUND4,GHA1111,0,1,0,1,0,0,0,0,1,1,0,2,-1.122426,1,,,1,,0.021852,0.0018763,0.0186838,0.0016509,-0.1027556,0.283767,92.35686
3161,WESTERN,ELLEMBELLE,ROUND3,GHA1111,0,0,0,0,0,0,0,0,1,0,0,2,-0.7241102,0,1,1,1,1,0.8692033,0.0161739,0.9364641,0.0207005,0.3679678,0.0412379,115.241
2393,UPPER EAST,BUILSA NORTH,ROUND4,GHA1112,0,1,0,0,0,0,0,0,1,0,1,4,1.197938,1,,,1,,0.021852,0.0018763,0.0186838,0.0016509,-0.1027556,0.283767,92.35686
3161,WESTERN,ELLEMBELLE,ROUND3,GHA1112,0,0,0,0,1,0,0,0,0,1,0,2,1.684909,1,1,1,1,0,0.8692033,0.0161739,0.9364641,0.0207005,0.3679678,0.0412379,115.241
2351,UPPER EAST,NAVRONGO CENTRAL,ROUND4,GHA1113,0,1,0,1,0,0,0,0,1,1,0,3,1.849839,1,,,1,,0.5013237,0.0918429,0.02192,0.0033082,-1.11011,0.3159277,239.5558
2845,VOLTA,SOUTH TONGU,ROUND3,GHA1113,0,0,0,0,0,1,0,0,0,0,1,1,0.5053818,1,0,0,0,1,0.3102956,0.6286842,0.0543354,0.8027651,-0.0602184,0.3115406,117.8965
2351,UPPER EAST,NAVRONGO CENTRAL,ROUND4,GHA1114,0,1,0,0,0,0,0,0,1,1,0,5,1.849839,1,,,0,,0.5013237,0.0918429,0.02192,0.0033082,-1.11011,0.3159277,239.5558
2845,VOLTA,SOUTH TONGU,ROUND3,GHA1114,0,0,0,1,0,1,0,0,0,0,1,3,0.4819643,1,1,0,1,1,0.3102956,0.6286842,0.0543354,0.8027651,-0.0602184,0.3115406,117.8965
2351,UPPER EAST,NAVRONGO CENTRAL,ROUND4,GHA1115,0,1,0,1,0,0,0,0,1,1,0,4,0.6205653,1,,,1,,0.5013237,0.0918429,0.02192,0.0033082,-1.11011,0.3159277,239.5558
2845,VOLTA,SOUTH TONGU,ROUND3,GHA1115,0,0,0,1,0,1,0,0,0,0,1,1,-0.7241102,1,0,0,0,0,0.3102956,0.6286842,0.0543354,0.8027651,-0.0602184,0.3115406,117.8965
